SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1440606;16/04/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;C.I.;10:45:38;17:00:00;36;767;50,00;50,00;767;$;30.630.000,00;5;Negociada;10:47:40;;30-71572008-2;MOTO SPORT CAÑADA S.R.L.;AO;30-71572008-2;MOTO SPORT CAÑADA S.R.L.;Certificado MiPyME;;;
1440607;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:45;17:00:00;268;;;29,00;545;$;20.000.000,00;5;Desierta;;NOVA;;INNOVA S.G.R.;AO;;;;;;
1440608;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:45:48;17:00:00;56;406;27,00;27,00;423;$;24.940.000,00;1;Negociada;10:59:54;CREC;;Crecer S.G.R.;AO;;;;;;
1440609;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:56;17:00:00;282;;;29,00;545;$;20.000.000,00;5;Desierta;;FIDE;;Fidem S.G.R.;AO;;;;;;
1440610;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:46:07;17:00:00;157;;;0,00;423;$;20.000.000,00;4;Desierta (Baja);;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1440611;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:23;17:00:00;73;433;27,00;27,00;545;$;3.000.000,00;1;Negociada;12:54:59;MOVI;;MOVIL S.G.R.;AO;;;;;;
1440612;16/04/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:46:30;17:00:00;175;406;31,00;31,00;449;$;22.300.000,00;4;Negociada;15:48:00;ACPY;;Acindar Pymes S.G.R.;NO;;;;;;
1440613;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:35;17:00:00;93;;;0,00;567;$;100.000.000,00;5;Desierta (Baja);;PROM;;Promover S.G.R.;AO;;;;;;
1440614;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:36;17:00:00;89;501;22,50;22,50;716;$;10.000.000,00;1;Negociada;13:39:35;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1440615;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:36;17:00:00;62;716;34,00;34,00;545;$;19.000.000,00;2;Negociada;15:57:38;RESI;;Resiliencia S.G.R.;AO;;;;;;
1440616;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:41;17:00:00;129;406;26,99;27,00;868;$;20.000.000,00;1;Negociada;12:29:55;POTE;;Potenciar S.G.R.;AO;;;;;;
1440617;16/04/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:45;17:00:00;38;;;0,00;567;$;45.000.000,00;9;Desierta (Baja);;PROM;;Promover S.G.R.;AO;;;;;;
